0.000000 -27325362.216889 -55702922.304588 -86289379.222753 -120468613.269546 -160015101.135557 -207318803.266114 -265428626.379119 -335172232.709794 -401433394.268207 -422419002.577991 -372145022.818826 -279634475.871578 -180907192.158435 -82718147.599868 22970920.151082 134290760.977544 212892814.961473 214177202.672300 160146865.656392 104257068.532999 66184272.700132 42303016.489707 27011859.393412 16908265.613809 10059633.098388 5326324.312672 2008452.397243 -339078.129539 -2007879.757425 -3193933.705444 -4031862.603569 -4615900.753858 -5013095.810871 -5271831.518150 -5427454.676903 -5506065.091077 -5527113.292737 -5505209.918331 -5451404.250918 -5374099.078659 -5279713.281006 -5173167.085494 -5058241.031482 -4937843.648951 -4814212.230898 -4689064.727966 -4563715.894214 -4439166.633712 -4316172.824383 -4195298.731157 -4076958.755064 -3961449.873897 -3848977.070009 
0.000000 -27298951.863863 -55648651.470744 -86204142.858140 -120347171.795737 -159849200.609421 -207095592.878733 -265127756.759078 -334760320.742915 -400852918.804702 -421565201.185032 -370819628.677089 -277487379.075747 -177718762.814464 -82602211.173936 -27953677.753696 121424181.394882 208439831.268409 212117569.187209 158977389.194081 103502239.723102 65656178.445210 41913101.104860 26712735.079006 16672164.098670 9869154.125569 5169986.251481 1878359.782550 -448541.816336 -2100824.957002 -3273442.271321 -4100293.817547 -4675093.627359 -5064506.471434 -5316628.896600 -5466588.520188 -5540315.122050 -5557125.501703 -5531523.557135 -5474472.345336 -5394304.180047 -5297379.575866 -5188570.110645 -5071615.050319 -4949387.820645 -4824095.370300 -4697429.143509 -4570680.292147 -4444828.869992 -4320611.782773 -4198575.686034 -4079118.796181 -3962522.552712 -3867371.962435 
0.000000 -27240648.363282 -55528936.558593 -86016363.225179 -120080157.932918 -159485447.828849 -206608014.298026 -264473755.189690 -333870401.120205 -399607251.000182 -419740998.932452 -367960796.369947 -272549615.484410 -168048691.902098 -61226074.694499 19188404.375753 111763594.199308 199839479.602382 206993872.969824 155865279.986000 101472359.384935 64241450.386926 40874174.545222 25918637.245699 16046178.690502 9363590.619359 4753688.745985 1530118.956857 -743669.237288 -2353677.631262 -3492079.032428 -4290836.112530 -4842278.637632 -5212060.342409 -5447524.711561 -5583228.624741 -5644662.394047 -5650799.429309 -5615871.862517 -5550624.706957 -5463213.678001 -5359854.956658 -5245300.196412 -5123188.494995 -4996308.694726 -4866795.567872 -4736278.360624 -4605994.595005 -4476876.513009 -4349619.175854 -4224731.073870 -4102575.622405 -3983402.417222 -3911859.719853 
0.000000 -27150350.188841 -55343928.648076 -85727264.072788 -119671347.728494 -158932759.935462 -205874694.935554 -263503248.367941 -332572930.805099 -397833158.748412 -417223329.998508 -364179623.359708 -266381725.965292 -156822893.080712 -38486335.842757 63926495.957744 103561681.519098 73818071.772621 172664450.731237 142848635.050501 94945812.237490 60306667.931572 38221082.925469 23998984.315225 14589036.224576 8218442.168315 3829675.650209 768925.044591 -1381289.434931 -2895156.516949 -3957199.316293 -4694242.538770 -5195057.200564 -5522766.022578 -5722870.619672 -5828560.306895 -5864291.486938 -5848243.636312 -5794029.605880 -5711905.072166 -5609634.489022 -5493116.630256 -5366843.885897 -5234240.874602 -5097917.657139 -4959857.425811 -4821560.433365 -4684153.054150 -4548471.575366 -4415125.220841 -4284547.644464 -4157033.592701 -4032770.352485 -3995389.935531 
0.000000 -27096521.241897 -55233721.916895 -85555277.429359 -119428637.264735 -158605593.722725 -205442397.550862 -262934416.811112 -331818523.560304 -396813059.064067 -415798119.228194 -362085605.948478 -263067683.149886 -151022070.444971 -27241925.329000 85128401.665084 116704831.857112 95019977.479960 160063592.136975 133885786.155927 89680786.590739 57051120.945115 36044407.819394 22442924.883743 13417580.876388 7300873.179549 3088409.786434 155141.770253 -1899822.123591 -3340574.183257 -4345209.160509 -5036301.065313 -5499718.533822 -5796547.711296 -5970827.308441 -6054673.690331 -6071742.363340 -6039604.977666 -5971406.729615 -5877039.691360 -5763981.464106 -5637903.260897 -5503114.760649 -5362893.170066 -5219727.360173 -5075502.469072 -4931638.747810 -4789196.436467 -4648956.297784 -4511483.763397 -4377174.697946 -4246294.202291 -4119005.123892 -4052955.968375 
0.000000 -27067129.024961 -55173551.580754 -85461378.260181 -119296127.164458 -158426982.082982 -205206406.845996 -262623946.966085 -331406900.636727 -396256801.383809 -415021771.896033 -360947024.747450 -261271432.002801 -147895090.224208 -21238998.699766 96195668.439684 124127276.567786 106087244.254561 152885049.237871 128850225.625429 86732238.069788 55229282.595607 34825679.517167 21570425.200800 12759274.981362 6783733.908230 2669144.407515 -193462.789973 -2195712.893308 -3596062.605983 -4569020.659293 -5234791.114772 -5677625.629776 -5957476.633685 -6117569.069185 -6189423.156927 -6196250.059263 -6155285.027974 -6079415.176816 -5978332.356863 -5859357.097254 -5728036.418025 -5588580.987209 -5444188.992850 -5297285.838811 -5149705.634305 -5002827.068689 -4857676.989616 -4715009.879765 -4575370.414442 -4439138.609299 -4306568.412985 -4177814.734932 -4084803.701191 
0.000000 -27001535.369436 -55039201.145055 -85251546.986703 -118999659.937225 -158026753.526893 -204676657.347034 -261925854.470294 -330481121.410979 -395011486.431969 -413317086.505322 -358597618.232587 -258198526.971396 -145032490.923802 -23979237.110698 77133050.541685 112367058.380415 87024626.356561 140114054.698936 121968821.088941 82758673.035626 52697836.924104 33077901.526176 20290233.216837 11780179.210156 6010286.115172 2042698.979135 -710985.506739 -2630159.104423 -3965621.164701 -4886882.055501 -5510766.471658 -5919171.951115 -6170368.458461 -6306351.377980 -6357724.837323 -6347004.558792 -6290890.030918 -6201849.830952 -6089243.816882 -5960127.241899 -5819831.224456 -5672390.063149 -5520855.593587 -5367531.121610 -5214147.826619 -5061996.963152 -4912030.642266 -4764937.369975 -4621204.556787 -4481162.261054 -4345017.453964 -4212884.652433 -4143576.105133 
0.000000 -26950524.703239 -54934642.327825 -85088065.905904 -118768346.908816 -157713881.321192 -204261595.445793 -261377436.086744 -329751609.059243 -394026747.569362 -411963521.133761 -356721981.226292 -255722059.834207 -142648744.968369 -25825341.687100 62879713.356129 102680536.190696 72771289.171005 130317234.972660 116630218.554921 79647120.879552 50697710.328900 31684151.021495 19259186.831778 10983025.573211 5372992.132461 1519703.078183 -1149293.292046 -3003881.340294 -4288899.996482 -5169964.181367 -5761262.952713 -6142857.691544 -6371706.759149 -6488847.574322 -6524171.574696 -6499655.780672 -6431585.604467 -6332107.984492 -6210329.784922 -6073103.772390 -5925600.028910 -5771721.607521 -5614413.188508 -5455890.919989 -5297813.837320 -5141413.369096 -4987591.021937 -4836993.323440 -4690072.406153 -4547129.582357 -4408348.014614 -4273822.095074 -4190035.407417 
0.000000 -26759129.798582 -54540519.494959 -84466761.645667 -117878154.388341 -156487969.511078 -202593308.573805 -259091984.454116 -326548122.231572 -389350731.884734 -404706455.215875 -344502792.756049 -233508929.445678 -104550401.548208 -23464725.288648 36466812.855271 83586760.440896 46358388.670148 111618606.153123 106039256.545970 73234605.310758 46444286.699933 28651224.589066 16980893.044348 9205967.043064 3947523.630321 351388.278253 -2123256.548852 -3827041.037541 -4992497.014163 -5777050.293117 -6289255.158476 -6605184.468624 -6778903.502978 -6849306.177921 -6844664.423894 -6785711.470186 -6687763.639902 -6562201.245918 -6417516.467977 -6260065.099156 -6094609.122020 -5924713.742332 -5753042.335558 -5581571.749800 -5411757.701149 -5244655.723931 -5081014.752560 -4921348.321404 -4765990.622303 -4615134.244089 -4468864.257533 -4327185.003061 -4317998.189804 
0.000000 -26725596.330614 -54471600.355488 -84358509.653616 -117723968.003924 -156277629.175931 -202311210.531023 -258714026.439295 -326035853.204810 -388639758.191262 -403681961.661501 -342945845.747126 -230987866.712910 -100346190.595054 -18169024.809495 44336721.412393 88250321.095718 54228297.227269 113040291.194797 104406696.909226 71415061.551407 44990555.599147 27539044.778092 16114710.651548 8510536.405288 3372322.037954 -136869.038159 -2546873.287133 -4201353.293980 -5328329.708002 -6082230.523287 -6569565.566051 -6864979.395823 -7021518.345867 -7077335.843708 -7060158.148567 -6990310.059457 -6882798.289795 -6748766.800434 -6596526.931583 -6432294.049294 -6260721.983897 -6085293.138131 -5908604.635590 -5732585.897962 -5558655.727490 -5387843.944248 -5220881.662264 -5058273.009122 -4900347.465818 -4747300.611365 -4599225.142005 -4456138.677368 -4353153.371758 
