0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
-2328426.945663 -2683692.849692 -3092199.546512 -3563651.059232 -4108090.797038 -4735699.206039 -5456021.091436 -6276431.992506 -7200910.983271 -8227376.128355 -9345844.516948 -10536125.336707 -11766857.377870 -12996234.150628 -14174884.493268 -15251617.157973 -16179579.390117 -16922561.730408 -17457427.787448 -17772951.029720 -17866703.778729 -17741618.361876 -17402696.225734 -16855841.358730 -16111192.425993 -15188653.713721 -14121111.049641 -12952728.403912 -11733291.494883 -10511328.159727 -9328413.683821 -8215917.006123 -7194163.789754 -6273405.302715 -5455806.736004 -4737690.037984 -4111682.074547 -3568420.588303 -3097812.833668 -2689927.381209 -2335217.864950 
-4625778.298666 -5331674.843972 -6143834.484776 -7082317.389280 -8167900.722156 -9422138.472423 -10865415.649150 -12514779.738411 -14380106.443953 -16459720.279385 -18735314.366670 -21166891.894730 -23690207.783829 -26217142.582985 -28642466.478096 -30855565.374927 -32756610.774527 -34270583.506581 -35353298.910633 -35986957.540267 -36170951.755170 -35915045.245516 -35230426.562611 -34124545.639359 -32610624.628426 -30724137.608738 -28532220.395665 -26129397.257377 -23623291.666731 -21118020.150827 -18701292.359457 -16437658.410676 -14367404.841187 -12509356.783787 -10865591.020968 -9426519.513152 -8175466.693038 -7092150.306844 -6155321.886173 -5344299.464840 -4639520.426779 
-6861194.393573 -7907977.211697 -9113706.525459 -10509603.569118 -12128776.333733 -14006134.119586 -16176297.423795 -18669724.877262 -21507356.122172 -24692894.768823 -28203875.287958 -31982367.215534 -35928022.953160 -39897565.092422 -43714004.214784 -47188959.035287 -50153765.919864 -52489560.155788 -54138597.850856 -55089103.192500 -55351488.911514 -54952857.592263 -53915836.205732 -52236967.320109 -49911939.095458 -46979145.460611 -43543296.298144 -39764939.632832 -35828957.671921 -31911207.638930 -28155231.458086 -24662011.337099 -21490288.806435 -18663292.465307 -16177933.174577 -14013870.075879 -12141013.766269 -10525131.609468 -9131554.952131 -7927417.167329 -6882202.726441 
-9004355.645687 -10376669.939109 -11959561.970381 -13796692.883816 -15935415.177437 -18427325.475210 -21325814.341672 -24681447.115726 -28534309.076558 -32902715.201897 -37768689.245615 -43060986.747033 -48640378.440256 -54293062.492027 -59742191.471075 -64683972.849402 -68848390.482579 -72063594.287470 -74281393.103543 -75529343.637175 -75837411.511244 -75274566.866075 -73898162.725361 -71660794.110953 -68486604.597739 -64385804.911266 -59509129.078675 -54117614.797782 -48512561.846400 -42971278.261430 -37708814.691107 -32865970.351703 -28515308.578981 -24676007.914242 -21330592.447800 -18439714.799623 -15953418.320585 -13818755.662930 -11984463.795229 -10403479.046284 -9033088.817916 
-11026008.907928 -12702003.559910 -14638071.676526 -16891566.587053 -19526406.087414 -22614748.790384 -26235091.997674 -30467224.184121 -35382982.923393 -41030820.334157 -47413194.008971 -54457508.452985 -61985672.250997 -69692779.093174 -77152960.240306 -83873999.708919 -89412992.090647 -93525221.930306 -96242394.697284 -97733766.261290 -98007101.927266 -97229301.078276 -95598686.596885 -92923672.003700 -88916551.637383 -83489104.438483 -76865098.855089 -69483056.676523 -61836890.529073 -54355669.305272 -47347327.106788 -40992421.504615 -35365444.779408 -30465462.475083 -26245160.698979 -22633574.950594 -19551592.643087 -16921301.252995 -14670930.856128 -12736904.070532 -11063052.879459 
-12898757.899386 -14849202.066258 -17105464.096170 -19739419.986147 -22833642.723875 -26485000.210681 -30804335.696378 -35912717.106806 -41931825.217458 -48964593.508633 -57062563.438229 -66178567.686039 -76107437.597103 -86430139.376828 -96492475.949807 -105470136.744204 -112577776.199586 -117426072.532039 -120328489.700877 -122019749.246097 -122080759.871058 -120902477.968548 -119332678.529387 -116649232.076479 -111993484.707309 -105039264.106832 -96179327.082378 -86206380.724940 -75951626.155165 -66074500.131782 -56997927.775784 -48929939.319430 -41919941.521548 -35917937.035035 -30822281.325739 -26512309.193026 -22867689.846638 -19778171.183967 -17147358.050249 -14893067.894188 -12944804.831371 
-14598124.940586 -16785861.217380 -19319088.786988 -22284210.817728 -25783536.522127 -29941813.873727 -34909550.197949 -40862991.837312 -47997132.112759 -56505077.298517 -66535738.347614 -78120561.095045 -91067243.879181 -104832627.051098 -118419901.697117 -130397849.293344 -139214356.305778 -143999601.555257 -145781366.096353 -148158744.049892 -147681077.997868 -145215506.280660 -144861776.374492 -143469380.071422 -138787368.537690 -130048996.775097 -118147327.615147 -104629996.064320 -90924522.311935 -78026895.481601 -66480974.372344 -56480527.137082 -47995642.425796 -40878905.044745 -34938333.635412 -29979949.782737 -25828294.635059 -22333486.011230 -19371209.984527 -16839632.364927 -14653947.919422 
-16103813.726559 -18483670.262285 -21239913.929216 -24471881.587991 -28300332.556896 -32878378.012220 -38400324.575255 -45108729.202501 -53295363.487392 -63285154.169111 -75387654.587751 -89795401.524838 -106409905.139220 -124592187.624286 -142874043.817880 -158758173.839986 -168927730.917022 -170523489.784030 -164550724.492309 -172088671.513058 -170843556.040016 -162307263.233176 -168224271.535219 -172088325.843329 -169328168.875800 -158740228.850476 -142739787.970922 -124453128.726248 -106301783.773722 -89724933.745890 -75351502.177693 -63277149.966230 -53309322.590300 -45139267.726831 -38443052.230243 -32929859.430847 -28357809.701766 -24533266.201706 -21303569.212074 -18548376.629123 -16170238.189117 
-17401013.647049 -19920783.949982 -22836228.529039 -26255398.966685 -30312369.413700 -35182457.609660 -41096945.436900 -48359360.298263 -57357012.914174 -68554897.479320 -82447621.724780 -99434166.543306 -119573333.257899 -142181802.119366 -165258696.116377 -184769961.796708 -193977523.546609 -183015410.160002 -130132695.580680 -174204053.895515 -175581278.482346 -132443477.060246 -170237021.025815 -191027122.902615 -196051521.171723 -185285239.471566 -165317899.973159 -142126183.357633 -119510933.455227 -99395405.021545 -82437080.512555 -68569295.781410 -57391232.443297 -48408482.550936 -41156844.502226 -35249822.570595 -30384631.296412 -26330544.686138 -22912725.313088 -19997493.655498 -17478886.467976 
